Genre,Sub-genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (Seconds)
Pop,Dance Pop,0.809,0.758,E,-5.658,Minor,0.101,0.409,5.44e-4,0.166,0.71,125.022,142.23
Pop,Dance Pop,0.669,0.793,C sharp/D flat,-6.16,Major,0.0403,0.0318,0.0372,0.555,0.159,121.995,220.205
Pop,Dance Pop,0.578,0.786,A,-4.665,Major,0.13,0.232,1.06e-4,0.122,0.347,105.945,179.151
Pop,Dance Pop,0.733,0.839,C sharp/D flat,-2.84,Minor,0.0335,0.0145,1.87e-4,0.162,0.471,126.009,223.533
Pop,Dance Pop,0.63,0.726,C,-3.753,Major,0.0978,0.0717,0,0.108,0.499,122.055,196.475
Pop,Dance Pop,0.845,0.766,D,-5.727,Minor,0.0658,0.212,0,0.111,0.782,114.054,195.924
Pop,Dance Pop,0.679,0.866,D,-3.754,Major,0.0566,0.0337,0,0.0688,0.441,121.927,183.934
Pop,Dance Pop,0.657,0.882,C,-3.565,Minor,0.0456,0.247,0.00202,0.112,0.179,127.994,195
Pop,Dance Pop,0.493,0.773,F,-3.791,Minor,0.157,0.429,7.07e-6,0.0807,0.301,123.149,193.548
Pop,Dance Pop,0.687,0.706,E,-5.357,Major,0.0459,0.091,0,0.124,0.27,115.268,127.826
Pop,Dance Pop,0.654,0.874,F sharp/G flat,-3.885,Major,0.0543,0.169,1.77e-6,0.134,0.542,119.85,184.027
Pop,Dance Pop,0.661,0.758,G,-5.299,Major,0.0864,0.0797,0,0.106,0.387,114.098,224.061
Pop,Dance Pop,0.447,0.684,A,-4.721,Minor,0.09,0.175,0,0.478,0.437,125.655,175.312
Pop,Dance Pop,0.731,0.802,F,-4.763,Major,0.0623,0.022,0,0.059,0.434,121.991,179.016
Pop,Dance Pop,0.489,0.766,D sharp/E flat,-5.84,Major,0.0851,0.0511,1.35e-5,0.126,0.117,121.445,190.645
Pop,Dance Pop,0.6,0.888,G sharp/A flat,-4.612,Major,0.13,0.00166,0,0.4,0.641,126.056,157.024
Pop,Dance Pop,0.687,0.707,E,-6.19,Major,0.0328,0.0536,9.29e-5,0.16,0.607,127.033,188.656
Pop,Dance Pop,0.711,0.724,G,-4.809,Major,0.106,0.0835,0,0.0389,0.478,104.048,208.947
Pop,Dance Pop,0.693,0.575,A,-6.998,Major,0.0801,0.374,0,0.252,0.492,117.999,211.362
Pop,Dance Pop,0.683,0.785,G,-4.879,Major,0.037,0.0643,1.34e-5,0.177,0.581,122.997,184.564
Pop,Dance Pop,0.638,0.818,A,-4.517,Minor,0.05,0.131,1.78e-5,0.107,0.489,126.015,167.99
Pop,Dance Pop,0.707,0.806,F sharp/G flat,-4.777,Major,0.175,0.00908,0,0.366,0.634,119.972,163
Pop,Dance Pop,0.59,0.888,F,-2.851,Major,0.0765,0.0216,0,0.487,0.288,126.094,185.714
Pop,Dance Pop,0.632,0.574,E,-8.584,Major,0.053,0.0942,0,0.215,0.557,125.989,201.905
Pop,Dance Pop,0.703,0.879,C sharp/D flat,-4.514,Minor,0.177,0.0693,0,0.315,0.542,124.972,183.36
Pop,Dance Pop,0.79,0.746,A,-5.96,Major,0.0502,0.241,0,0.316,0.538,124.971,212.28
Pop,Dance Pop,0.733,0.718,E,-7.149,Minor,0.0376,0.0107,0.0102,0.33,0.206,122.993,176.098
Pop,Dance Pop,0.728,0.848,F,-6.248,Major,0.185,0.0427,4.49e-6,0.118,0.612,124.993,193.137
Pop,Dance Pop,0.502,0.78,C,-4.547,Major,0.244,0.333,0,0.72,0.607,122.688,183.341
Pop,Dance Pop,0.638,0.708,C sharp/D flat,-5.001,Minor,0.0421,0.24,0,0.311,0.582,103.16,132.233
Pop,Dance Pop,0.685,0.712,F sharp/G flat,-4.302,Minor,0.0894,0.334,1.1e-6,0.047,0.483,114.989,196.493
Pop,Dance Pop,0.62,0.906,B,-3.638,Minor,0.0627,0.102,0.0206,0.183,0.398,123.047,221.773
Pop,Dance Pop,0.601,0.775,C,-4.612,Major,0.0473,0.269,0,0.0883,0.483,119.964,190.295
Pop,Dance Pop,0.762,0.665,B,-6.92,Minor,0.0471,0.169,0,0.103,0.961,115.946,193.64
Pop,Dance Pop,0.684,0.95,C sharp/D flat,-2.588,Minor,0.0809,0.0207,1.25e-6,0.105,0.436,125.974,156.168
Pop,Dance Pop,0.65,0.819,E,-3.811,Major,0.0551,0.117,0,0.0772,0.351,128.09,186.094
Pop,Dance Pop,0.448,0.836,B,-6.495,Major,0.0809,0.229,0,0.427,0.482,122.899,170.103
Pop,Dance Pop,0.712,0.646,F,-4.23,Major,0.182,0.116,0,0.123,0.607,104.998,196.571
Pop,Dance Pop,0.674,0.854,F,-5.253,Major,0.115,0.054,0,0.379,0.503,111.969,180.571
Pop,Dance Pop,0.739,0.622,B,-5.382,Minor,0.0394,0.532,0,0.0508,0.615,119.992,217.804
Pop,Dance Pop,0.647,0.795,C sharp/D flat,-3.548,Minor,0.0372,0.0635,0,0.188,0.409,127.992,192.402
Pop,Dance Pop,0.669,0.895,F,-3.787,Minor,0.0575,0.128,0,0.297,0.576,124.964,205.653
Pop,Dance Pop,0.792,0.724,B,-5.108,Minor,0.0362,0.219,0,0.0911,0.429,109.984,169
Pop,Dance Pop,0.706,0.931,C,-3.053,Minor,0.0456,0.354,3.72e-6,0.146,0.465,123.012,200.893
Pop,Dance Pop,0.645,0.795,C sharp/D flat,-5.439,Major,0.0343,0.0334,1.05e-5,0.089,0.424,127.959,226.875
Pop,Dance Pop,0.662,0.823,A,-4.7,Major,0.0971,0.073,0,0.0833,0.435,118.958,191.786
Pop,Dance Pop,0.673,0.885,B,-3.574,Minor,0.0569,0.143,0,0.184,0.704,121.082,174.545
Pop,Dance Pop,0.516,0.857,C,-3.432,Minor,0.0463,0.0368,0,0.264,0.448,127.949,198.75
Pop,Dance Pop,0.686,0.613,D,-5.614,Major,0.069,0.0386,0,0.251,0.452,104.988,206.875
Pop,Dance Pop,0.503,0.754,G,-3.634,Major,0.0424,0.264,5.85e-5,0.297,0.597,116.524,186.75
Pop,Dance Pop,0.382,0.698,F sharp/G flat,-3.409,Major,0.0374,0.00236,5.24e-5,0.108,0.151,127.816,234.609
Pop,Dance Pop,0.59,0.642,G,-3.87,Major,0.122,0.0771,0,0.105,0.651,107.356,174.444
Pop,Dance Pop,0.708,0.825,E,-3.117,Major,0.0615,0.031,0,0.191,0.662,109.991,186
Pop,Dance Pop,0.588,0.757,F,-2.415,Major,0.0716,0.327,0,0.323,0.836,122.813,191.65
Pop,Dance Pop,0.636,0.63,C,-6.396,Major,0.0346,0.0796,0,0.13,0.454,104.845,184.02
Pop,Dance Pop,0.682,0.786,B,-4.87,Minor,0.0477,0.214,0,0.12,0.664,91.042,195.947
Pop,Dance Pop,0.639,0.705,G,-5.039,Minor,0.049,0.045,0,0.425,0.595,124.957,182.161
Pop,Dance Pop,0.815,0.647,A,-7.162,Minor,0.218,0.399,0,0.0738,0.182,125.95,176.773
Pop,Dance Pop,0.696,0.907,C,-4.157,Minor,0.073,0.0191,1.23e-5,0.124,0.466,125.932,186.667
Pop,Dance Pop,0.659,0.617,B,-5.862,Minor,0.0649,0.27,0,0.187,0.187,119.858,164.01
Pop,Dance Pop,0.592,0.873,A,-5.65,Major,0.0275,0.0715,0.00982,0.142,0.516,122.011,277.262
Pop,Dance Pop,0.651,0.617,G sharp/A flat,-6.077,Major,0.0309,0.179,0,0.113,0.591,121.977,167.912
Pop,Dance Pop,0.707,0.585,F,-11.024,Major,0.0701,0.145,0.00485,0.257,0.277,125.161,155.52
Pop,Dance Pop,0.673,0.687,F sharp/G flat,-5.295,Minor,0.0623,0.269,0,0.181,0.524,96.964,211.04
Pop,Dance Pop,0.567,0.765,C sharp/D flat,-4.107,Minor,0.108,0.317,0,0.14,0.541,121.924,169.467
Pop,Dance Pop,0.768,0.83,B,-4.983,Minor,0.036,0.0229,1.27e-4,0.145,0.444,126.007,187.301
Pop,Dance Pop,0.734,0.765,G,-5.562,Major,0.0621,0.151,0,0.231,0.518,109.989,163.636
Pop,Dance Pop,0.689,0.901,G,-1.431,Major,0.0678,0.145,1.03e-5,0.459,0.651,125.115,180.485
Pop,Dance Pop,0.676,0.582,A,-7.58,Major,0.128,0.221,0.00627,0.515,0.447,124.012,194.618
Pop,Dance Pop,0.686,0.693,C,-6.245,Minor,0.131,0.329,0,0.136,0.699,124.206,197.876
Pop,Dance Pop,0.763,0.674,A,-5.146,Major,0.0378,0.0106,3.58e-6,0.0321,0.759,105.027,178.512
Pop,Dance Pop,0.6,0.754,C,-4.204,Major,0.0488,0.0688,0,0.151,0.641,128.044,180.82
Pop,Dance Pop,0.691,0.924,C,-3.839,Major,0.0577,0.00828,3.8e-6,0.402,0.34,125.983,158.095
Pop,Dance Pop,0.63,0.726,C,-3.753,Major,0.0978,0.0717,0,0.108,0.499,122.055,196.475
Pop,Dance Pop,0.734,0.921,F sharp/G flat,-1.936,Minor,0.0863,0.0328,0,0.197,0.654,120.056,218.48
Pop,Dance Pop,0.605,0.854,B,-4.128,Minor,0.0488,0.0673,0,0.54,0.165,124.024,214.641
Pop,Dance Pop,0.609,0.523,C sharp/D flat,-12.649,Major,0.0796,0.00959,1.55e-4,0.15,0.342,127.977,181.875
Pop,Dance Pop,0.733,0.839,C sharp/D flat,-2.84,Minor,0.0335,0.0145,1.87e-4,0.162,0.471,126.009,223.533
Pop,Dance Pop,0.43,0.606,E,-5.115,Minor,0.0431,0.131,0,0.173,0.123,169.988,211.68
Pop,Dance Pop,0.661,0.723,F,-6.976,Minor,0.0566,0.179,1.23e-5,0.14,0.316,113.778,163.805
Pop,Dance Pop,0.752,0.764,C sharp/D flat,-4.399,Major,0.038,0.0476,9.44e-5,0.0543,0.582,121.958,163.216
Pop,Dance Pop,0.704,0.888,B,-2.872,Major,0.0541,0.00553,0.0011,0.079,0.531,125.027,157
Pop,Dance Pop,0.655,0.713,A,-6.293,Minor,0.0501,0.338,0,0.0971,0.61,94.05,184.653
Pop,Dance Pop,0.732,0.734,C,-6.423,Major,0.107,0.00719,1.49e-5,0.34,0.643,123.033,177.073
Pop,Dance Pop,0.619,0.735,G,-3.925,Major,0.0445,0.017,1.78e-6,0.347,0.668,119.981,169.157
Pop,Dance Pop,0.746,0.846,A,-2.432,Major,0.048,0.0485,0,0.195,0.403,114.955,174.933
Pop,Dance Pop,0.776,0.809,F sharp/G flat,-5.726,Minor,0.069,0.415,0,0.179,0.582,100.071,202.52
Pop,Dance Pop,0.621,0.898,A sharp/B flat,-4.569,Major,0.0401,0.0976,1.08e-5,0.404,0.332,124.018,181.04
Pop,Dance Pop,0.767,0.674,C,-6.246,Major,0.0529,0.0216,5.88e-5,0.257,0.221,121.011,168.636
Pop,Dance Pop,0.655,0.672,C sharp/D flat,-4.966,Major,0.0581,0.253,0,0.312,0.675,98.005,198.88
Pop,Dance Pop,0.638,0.656,F,-5.299,Major,0.0611,0.143,5.76e-5,0.094,0.271,103.081,181.96
Pop,Dance Pop,0.689,0.505,C,-6.389,Major,0.0933,0.158,0,0.138,0.312,99.017,217.293
Pop,Dance Pop,0.445,0.597,G sharp/A flat,-6.724,Major,0.0575,0.158,2.21e-6,0.128,0.263,175.903,179.5
Pop,Dance Pop,0.807,0.887,C sharp/D flat,-4.311,Minor,0.0361,0.016,5.03e-4,0.0811,0.606,122.015,229.184
Pop,Dance Pop,0.684,0.823,C,-4.881,Major,0.0296,0.00576,7.42e-6,0.201,0.384,117.993,216
Pop,Dance Pop,0.653,0.708,A sharp/B flat,-5.385,Major,0.0345,0.109,0.0011,0.163,0.347,111.924,167.871
Pop,Dance Pop,0.662,0.858,D,-4.844,Major,0.0428,0.00163,0,0.0456,0.295,133.993,181.673
Pop,Dance Pop,0.691,0.821,C,-4.527,Major,0.0401,0.136,1.15e-4,0.092,0.759,104.961,222
Pop,Dance Pop,0.717,0.716,D sharp/E flat,-5.485,Minor,0.0432,0.0421,4.67e-4,0.0699,0.206,125.064,161.28
Pop,Dance Pop,0.677,0.497,F,-5.763,Major,0.0809,0.152,0,0.0911,0.419,99.137,236.853
Pop,Dance Pop,0.715,0.605,C,-5.128,Minor,0.0428,0.239,1.41e-5,0.189,0.454,122.956,212.733
Pop,Dance Pop,0.572,0.713,F,-4.826,Major,0.0406,0.0754,0,0.226,0.559,89.996,157.005
Pop,Dance Pop,0.645,0.741,F,-4.989,Minor,0.0339,0.0323,0,0.29,0.534,123.07,203
Pop,Dance Pop,0.497,0.924,B,-3.43,Minor,0.0434,0.149,0.251,0.267,0.283,120.018,150.005
Pop,Dance Pop,0.527,0.835,F sharp/G flat,-5.298,Major,0.0433,0.0166,0,0.249,0.654,125.983,176.658
Pop,Dance Pop,0.401,0.872,C sharp/D flat,-3.641,Minor,0.314,0.167,0,0.362,0.472,104.592,201.257
Pop,Dance Pop,0.738,0.794,B,-4.118,Minor,0.0416,0.101,0,0.0533,0.566,104.014,184.134
Pop,Dance Pop,0.702,0.903,E,-3.921,Major,0.038,0.121,1.23e-4,0.168,0.66,125.948,166.947
Pop,Dance Pop,0.814,0.705,G,-4.734,Major,0.0904,0.0958,1.33e-4,0.0687,0.6,110.004,240.617
Pop,Dance Pop,0.724,0.733,B,-5.539,Minor,0.0382,0.0249,3.18e-4,0.127,0.672,125.993,208.107
Pop,Dance Pop,0.771,0.826,B,-3.978,Major,0.0604,0.142,0.03,0.145,0.185,100.012,212.28
Pop,Dance Pop,0.747,0.834,D sharp/E flat,-2.867,Minor,0.045,0.374,0,0.0586,0.687,128.005,215.76
Pop,Dance Pop,0.813,0.761,A sharp/B flat,-5.687,Minor,0.085,0.0529,0.0119,0.337,0.29,124.957,173.067
Pop,Dance Pop,0.728,0.794,C sharp/D flat,-3.992,Major,0.0635,0.148,0,0.0688,0.523,112.071,194.36
Pop,Dance Pop,0.719,0.704,C sharp/D flat,-4.724,Major,0.0476,0.0691,0,0.166,0.628,133.002,187.436
Pop,Dance Pop,0.564,0.833,C,-3.964,Major,0.0952,0.0112,0,0.101,0.395,127.948,209.341
Pop,Dance Pop,0.414,0.486,F sharp/G flat,-6.431,Minor,0.0311,0.0129,0,0.111,0.368,128.038,230.762
Pop,Dance Pop,0.682,0.656,F sharp/G flat,-4.67,Major,0.0435,0.0737,0,0.353,0.607,130.089,183.027
Pop,Dance Pop,0.674,0.471,A,-8.199,Major,0.0719,0.0946,0,0.22,0.219,127.963,183.345
Pop,Dance Pop,0.69,0.689,D,-6.522,Major,0.174,0.0655,1.45e-6,0.136,0.307,131.945,129.238
Pop,Dance Pop,0.594,0.722,E,-5.751,Minor,0.0398,0.0156,0,0.0667,0.407,127.877,200.322
Pop,Dance Pop,0.468,0.968,D,-4.083,Major,0.0478,0.0224,0.922,0.194,0.284,129.998,199.245
Pop,Dance Pop,0.465,0.739,A sharp/B flat,-7.786,Major,0.0648,0.00987,1.88e-6,0.373,0.0652,125.994,217.143
Pop,Dance Pop,0.701,0.425,G,-10.965,Major,0.375,0.328,0.13,0.1,0.562,135.128,194.088
Pop,Dance Pop,0.631,0.939,G,-1.7,Minor,0.0398,0.0728,1.87e-4,0.319,0.353,128.048,191.5
Pop,Dance Pop,0.578,0.776,G,-2.698,Minor,0.0409,0.363,0.00119,0.175,0.608,129.03,190.698
Pop,Dance Pop,0.671,0.91,C,-3.621,Major,0.1,0.00196,0.0316,0.171,0.413,128.036,138.75
Pop,Dance Pop,0.715,0.792,D,-6.4,Minor,0.0325,0.055,0.0236,0.269,0.357,128.024,185.161
Pop,Dance Pop,0.714,0.809,G,-4.34,Minor,0.0801,0.00736,0,0.342,0.32,128.045,173.797
Pop,Dance Pop,0.691,0.874,E,-6.276,Minor,0.09,0.0286,0.633,0.0704,0.0909,127.99,283.193
Pop,Dance Pop,0.651,0.711,D sharp/E flat,-5.062,Minor,0.0378,0.111,6.13e-5,0.0488,0.425,125.089,191.954
Pop,Dance Pop,0.59,0.888,C,-4.151,Major,0.0797,7.53e-4,0.00535,0.817,0.0715,128.025,195
Pop,Dance Pop,0.438,0.914,A,-3.919,Minor,0.0601,0.0206,0.623,0.12,0.225,128.184,161.25
Pop,Dance Pop,0.59,0.678,A sharp/B flat,-5.48,Major,0.0384,0.0259,2.2e-5,0.0707,0.4,126.061,178.132
Pop,Dance Pop,0.461,0.773,C,-6.436,Minor,0.053900000000000003,0.0153,0,0.234,0.266,131.085,190.992
Pop,Dance Pop,0.563,0.954,G,-1.835,Minor,0.0283,0.119,0.168,0.27,0.788,128.014,162.187
Pop,Dance Pop,0.446,0.573,D sharp/E flat,-5.081,Major,0.0279,0.0416,0,0.108,0.167,135.96,213.707
Pop,Dance Pop,0.577,0.741,F sharp/G flat,-3.83,Minor,0.0501,0.298,0,0.142,0.581,128.081,230.613
Pop,Dance Pop,0.486,0.855,D sharp/E flat,-4.493,Minor,0.0497,4.52e-4,0.00146,0.249,0.151,129.9,105.219
Pop,Dance Pop,0.635,0.9,C,-3.719,Minor,0.0377,0.00664,0.0145,0.37,0.15,127.978,202.5
Pop,Dance Pop,0.733,0.791,C,-5.599,Major,0.0403,0.239,0.784,0.265,0.477,128.007,176.26
Pop,Dance Pop,0.627,0.956,G sharp/A flat,-4.498,Minor,0.0719,0.0256,0.588,0.125,0.392,127.984,217.5
Pop,Dance Pop,0.527,0.806,D,-5.639,Minor,0.0323,5.98e-4,0,0.358,0.534,131.882,234.68
Pop,Dance Pop,0.742,0.838,D sharp/E flat,-2.758,Minor,0.0476,0.339,0,0.0595,0.694,128.022,215.676
Pop,Dance Pop,0.708,0.868,F sharp/G flat,-3.287,Major,0.0431,0.0313,0,0.122,0.72,124.994,202.999
Pop,Dance Pop,0.653,0.911,A,-2.979,Minor,0.0645,0.0623,5.22e-5,0.301,0.335,125.959,195.714
Pop,Dance Pop,0.361,0.945,C,-5.219,Minor,0.111,0.00105,0.0342,0.0967,0.138,127.985,172.5
Pop,Dance Pop,0.732,0.828,F sharp/G flat,-5.935,Minor,0.0535,0.00379,0.797,0.272,0.226,128.003,189.625
Pop,Dance Pop,0.673,0.943,A sharp/B flat,-3.604,Minor,0.0481,0.0448,3.83e-6,0.101,0.0358,127.999,171.712
Pop,Dance Pop,0.628,0.593,G sharp/A flat,-5.036,Major,0.0323,0.093,1.65e-6,0.096,0.104,125.026,197.267
Pop,Dance Pop,0.555,0.813,C,-5.792,Major,0.033,0.0201,0,0.165,0.435,125.034,213.12
Pop,Dance Pop,0.552,0.76,C,-4.706,Major,0.342,0.0733,0,0.0865,0.639,135.702,260
Pop,Dance Pop,0.467,0.757,D,-3.01,Major,0.0517,0.0866,0,0.0742,0.383,131.993,254.653
Pop,Dance Pop,0.722,0.744,B,-5.52,Minor,0.0363,0.0234,1.57e-4,0.143,0.686,125.985,207.63
Pop,Dance Pop,0.501,0.519,E,-5.88,Minor,0.0409,0.109,0,0.454,0.168,133.99,195.707
Pop,Dance Pop,0.64,0.857,E,-8.26,Major,0.266,0.00164,0.557,0.336,0.645,128.058,147.187
Pop,Dance Pop,0.769,0.817,C sharp/D flat,-5.409,Major,0.103,0.0225,1.03e-6,0.244,0.896,118.021,182.633
Pop,Dance Pop,0.787,0.722,G,-5.43,Major,0.0395,0.0489,0,0.0956,0.52,127.952,218.357
Pop,Dance Pop,0.63,0.787,C sharp/D flat,-4.302,Major,0.103,0.00489,0,0.134,0.466,128.997,211.867
Pop,Dance Pop,0.617,0.885,G sharp/A flat,-3.989,Minor,0.0375,0.0169,0,0.326,0.768,139.95,221.233
Pop,Dance Pop,0.746,0.805,A sharp/B flat,-4.499,Major,0.0683,0.074,0,0.0548,0.843,144.983,222.932
Pop,Dance Pop,0.695,0.88,F,-2.965,Major,0.158,0.194,0,0.0898,0.786,127.075,224.882
Pop,Dance Pop,0.705,0.858,G,-3.374,Major,0.0627,0.112,0,0.298,0.536,106.019,230.943
Pop,Dance Pop,0.803,0.863,C sharp/D flat,-4.939,Major,0.0903,0.00947,0.0136,0.0823,0.467,112.986,203.147
Pop,Dance Pop,0.736,0.666,G sharp/A flat,-4.503,Major,0.0417,0.0795,1.89e-5,0.332,0.22,109.958,163.04
Pop,Dance Pop,0.826,0.569,F,-7.18,Major,0.0473,0.287,4.91e-4,0.0449,0.555,105.014,215.14
Pop,Dance Pop,0.837,0.52,A,-7.575,Minor,0.14,0.617,0.0182,0.184,0.463,123.972,181.2
Pop,Dance Pop,0.636,0.744,C,-3.799,Major,0.0291,0.101,0,0.0912,0.486,133.994,208.333
Pop,Dance Pop,0.486,0.714,G,-6.197,Major,0.115,0.0622,0,0.333,0.496,127.41,195.433
Pop,Dance Pop,0.789,0.77,F,-5.531,Minor,0.0553,0.0403,0,0.0988,0.791,102,193.553
Pop,Dance Pop,0.608,0.961,D,-2.259,Major,0.124,0.023,0,0.294,0.366,137.9,240.1
Pop,Dance Pop,0.604,0.733,D,-5.788,Major,0.0348,0.105,0,0.25,0.399,124.885,270.904
Pop,Dance Pop,0.655,0.993,D,-2.026,Major,0.0862,0.507,0,0.392,0.62,93.021,208.376
Pop,Dance Pop,0.836,0.588,G,-7.454,Major,0.16,0.237,9.13e-4,0.0618,0.636,92.985,225.412
Pop,Dance Pop,0.705,0.666,F sharp/G flat,-5.001,Major,0.0583,0.577,0,0.0835,0.697,127.967,223.92
Pop,Dance Pop,0.567,0.865,F sharp/G flat,-5.125,Major,0.139,0.0127,0,0.0546,0.838,187.981,244.061
Pop,Dance Pop,0.718,0.8,A,-5.715,Major,0.0587,0.00588,1.63e-5,0.337,0.266,117.98,205.928
Pop,Dance Pop,0.775,0.673,A,-6.526,Major,0.081,0.0564,0,0.111,0.5,112.059,228.371
Pop,Dance Pop,0.847,0.512,A sharp/B flat,-9.071,Major,0.053,0.152,4.78e-4,0.0746,0.765,111.989,162.827
Pop,Dance Pop,0.742,0.719,E,-6.341,Minor,0.0387,0.0867,0,0.126,0.318,125.007,217
Pop,Dance Pop,0.549,0.847,F,-4.966,Major,0.0483,0.0587,0,0.102,0.149,124.01,292.587
Pop,Dance Pop,0.425,0.56,C,-6.395,Minor,0.308,0.0826,0,0.35,0.347,168.068,196.367
Pop,Dance Pop,0.716,0.463,A,-7.563,Major,0.0337,0.693,2.96e-4,0.121,0.342,92.023,232.832
Pop,Dance Pop,0.697,0.77,C,-3.828,Major,0.0327,0.00374,0,0.0424,0.748,102.002,214.118
Pop,Dance Pop,0.866,0.746,G sharp/A flat,-6.139,Minor,0.0706,0.446,0,0.133,0.594,100.019,184.935
Pop,Dance Pop,0.554,0.782,C,-2.927,Major,0.0367,0.198,0,0.0756,0.63,155.912,193.417
Pop,Dance Pop,0.684,0.854,E,-3.625,Minor,0.0847,0.0615,1.37e-6,0.152,0.594,101.034,232.973
Pop,Dance Pop,0.711,0.934,B,-0.7,Major,0.0588,0.0445,8.83e-6,0.0537,0.866,124.988,224.333
Pop,Dance Pop,0.649,0.856,G sharp/A flat,-2.745,Major,0.181,0.127,0,0.0702,0.892,171.884,199.44
Pop,Dance Pop,0.392,0.891,B,-2.746,Minor,0.059,0.0236,0,0.281,0.45,89.952,214.627
Pop,Dance Pop,0.763,0.763,A sharp/B flat,-4.176,Minor,0.0626,0.0298,1.9e-5,0.652,0.953,143.994,211.547
Pop,Dance Pop,0.625,0.728,D,-5.486,Major,0.03,0.0097,0,0.101,0.101,96.009,198.368
Pop,Dance Pop,0.621,0.614,F sharp/G flat,-5.411,Major,0.053900000000000003,0.0462,1.8e-6,0.0452,0.727,200.012,210.134
Pop,Dance Pop,0.729,0.646,A,-6.046,Minor,0.0452,0.0682,4.81e-4,0.0484,0.543,82.49,200.712
Pop,Dance Pop,0.713,0.709,E,-6.451,Major,0.0703,0.042,0,0.0995,0.708,109.973,283.4
Pop,Dance Pop,0.705,0.55,D,-7.974,Major,0.0381,0.0887,0.00485,0.0895,0.351,94.969,212.211
Pop,Dance Pop,0.62,0.775,G,-4.677,Major,0.0271,0.0634,0.0501,0.0676,0.427,107.992,208.333
Pop,Dance Pop,0.834,0.823,G sharp/A flat,-4.603,Major,0.0716,0.09,1.01e-4,0.0561,0.872,128.006,166.523
Pop,Dance Pop,0.738,0.55,F,-9.845,Minor,0.0473,0.00919,6.48e-4,0.0772,0.599,110.024,311.976
Pop,Dance Pop,0.695,0.646,A,-7.103,Minor,0.032,0.0345,2.94e-4,0.0967,0.229,95.007,157.288
Pop,Dance Pop,0.74,0.56,E,-5.566,Minor,0.0387,0.172,0,0.0717,0.207,111.083,264.935
Pop,Dance Pop,0.638,0.735,G sharp/A flat,-4.635,Major,0.0873,0.0269,0,0.0603,0.628,99.964,221.387
Pop,Dance Pop,0.704,0.584,F sharp/G flat,-7.384,Minor,0.026,0.324,0.0979,0.0965,0.752,102.987,220.631
Pop,Dance Pop,0.599,0.795,G,-5.072,Minor,0.15,0.223,0,0.125,0.479,150.036,146.5
Pop,Dance Pop,0.539,0.739,C,-5.429,Minor,0.204,0.0263,0,0.297,0.386,173.082,249.187
Pop,Dance Pop,0.738,0.846,D,-5.929,Major,0.0758,0.158,0.0353,0.0282,0.879,125.98,237.071
Pop,Dance Pop,0.802,0.776,G sharp/A flat,-6.903,Minor,0.112,0.16,0,0.0969,0.687,109.996,225.273
Pop,Dance Pop,0.679,0.637,G sharp/A flat,-5.683,Major,0.0427,0.0821,1.04e-6,0.158,0.228,105.026,244.187
Pop,Dance Pop,0.827,0.851,B,-4.589,Minor,0.103,0.122,2.31e-5,0.0706,0.928,127.993,214.132
Pop,Dance Pop,0.779,0.721,G sharp/A flat,-8.409,Minor,0.0487,0.00618,0.00696,0.239,0.84,121.948,207.213
Pop,Dance Pop,0.701,0.927,F,-3.21,Minor,0.0644,0.31,0,0.0505,0.832,119.991,208.53
Pop,Dance Pop,0.625,0.905,F sharp/G flat,-6.323,Minor,0.135,0.553,0.0298,0.247,0.597,140.026,141.473
Pop,Dance Pop,0.677,0.75,A,-5.824,Major,0.033,0.14,2.49e-4,0.0363,0.967,114.958,242.627
Pop,Dance Pop,0.706,0.734,C,-4.623,Major,0.0324,0.0229,0,0.112,0.395,99.999,221.1
Pop,Dance Pop,0.792,0.673,F,-7.876,Minor,0.163,0.0652,8.47e-5,0.145,0.784,104.996,241.164
Pop,Dance Pop,0.561,0.929,B,-1.687,Major,0.0288,0.182,7.76e-4,0.245,0.898,190.05,213.147
Pop,Dance Pop,0.633,0.706,A sharp/B flat,-5.137,Minor,0.0627,5.87e-4,0.0795,0.245,0.399,128.187,189.147
Pop,Dance Pop,0.652,0.837,C sharp/D flat,-3.104,Minor,0.0723,0.0976,0,0.0844,0.562,108.042,190.903
Pop,Dance Pop,0.678,0.787,C sharp/D flat,-4.741,Minor,0.0452,0.147,0,0.0799,0.471,158.014,206.578
Pop,Dance Pop,0.751,0.726,G sharp/A flat,-3.499,Minor,0.038,0.0706,3.42e-6,0.278,0.581,104.914,213.164
Pop,Dance Pop,0.572,0.964,E,-1.949,Minor,0.123,0.0503,0,0.372,0.519,129.979,199.013
Pop,Dance Pop,0.671,0.859,E,-3.922,Minor,0.0833,0.0323,0,0.267,0.389,139.931,209.355
Pop,Dance Pop,0.781,0.879,F,-3.725,Major,0.0533,0.0309,0,0.0546,0.836,119.997,204.893
Pop,Dance Pop,0.565,0.903,G,-1.918,Major,0.05,0.0746,0,0.359,0.538,97.967,219.76
Pop,Dance Pop,0.839,0.902,C sharp/D flat,-3.612,Minor,0.0536,0.0868,0.00257,0.272,0.639,114.953,189.05
Pop,Dance Pop,0.658,0.87,D,-2.373,Major,0.0626,0.177,0,0.36,0.422,89.994,200.465
Pop,Dance Pop,0.74,0.835,A sharp/B flat,-3.425,Minor,0.0839,0.0139,0,0.857,0.535,123.024,251.293
